geoid,md_primary_care_count,do_primary_care_count,total_population,pcp_count,pcp_per_100k
29025,0.0,1.0,8933.0,1.0,11.194447554013209
29027,14.0,3.0,44762.0,17.0,37.978642598632774
29029,19.0,11.0,43768.0,30.0,68.54322792908062
29031,54.0,18.0,82899.0,72.0,86.85267614808382
29033,2.0,1.0,8423.0,3.0,35.61676362341208
29035,1.0,0.0,5268.0,1.0,18.98253606681853
29037,23.0,4.0,110394.0,27.0,24.45785097016142
29039,5.0,3.0,14601.0,8.0,54.79076775563317
29041,0.0,1.0,7386.0,1.0,13.539128080151638
29043,35.0,10.0,93114.0,45.0,48.32785617630002
29045,0.0,2.0,6723.0,2.0,29.748624126134164
29047,113.0,46.0,257033.0,159.0,61.85976119797847
29049,7.0,5.0,21328.0,12.0,56.264066016504124
29051,37.0,19.0,76969.0,56.0,72.75656433109434
29053,3.0,1.0,16772.0,4.0,23.849272597185784
29055,0.0,0.0,22659.0,0.0,0.0
29057,3.0,1.0,7660.0,4.0,52.21932114882507
29059,0.0,0.0,17626.0,0.0,0.0
29061,0.0,1.0,8435.0,1.0,11.855364552459989
29063,1.0,2.0,11336.0,3.0,26.464361326746648
29065,3.0,0.0,14467.0,3.0,20.73684938135066
29067,1.0,1.0,11975.0,2.0,16.701461377870565
29069,6.0,2.0,27406.0,8.0,29.190688170473617
29071,58.0,6.0,105879.0,64.0,60.446358579132784
29073,7.0,0.0,14768.0,7.0,47.399783315276274
29075,1.0,1.0,6253.0,2.0,31.984647369262753
29077,219.0,52.0,303293.0,271.0,89.35254028282881
29079,2.0,0.0,9838.0,2.0,20.329335230737954
29081,1.0,1.0,8199.0,2.0,24.393218685205515
29083,10.0,7.0,22438.0,17.0,75.76432837151262
29085,1.0,1.0,8630.0,2.0,23.174971031286212
29087,0.0,0.0,4262.0,0.0,0.0
29089,4.0,0.0,10168.0,4.0,39.33910306845004
29091,29.0,7.0,40631.0,36.0,88.60229873741724
29093,0.0,1.0,9414.0,1.0,10.622477161674102
29095,496.0,164.0,716531.0,660.0,92.11045998009857
29097,61.0,38.0,124075.0,99.0,79.79044932500504
29099,41.0,16.0,229336.0,57.0,24.85436215857955
29101,16.0,4.0,54368.0,20.0,36.78634490876986
29103,0.0,0.0,3776.0,0.0,0.0
29105,15.0,4.0,36313.0,19.0,52.32285958196789
29107,3.0,5.0,32961.0,8.0,24.271108279481812
29109,11.0,3.0,38683.0,14.0,36.19160871700747
29111,2.0,2.0,9891.0,4.0,40.440804772014964
29113,1.0,1.0,63155.0,2.0,3.1668118122080595
29115,1.0,2.0,11820.0,3.0,25.38071065989848
29117,4.0,6.0,14402.0,10.0,69.43480072212193
29119,0.0,3.0,23588.0,3.0,12.718331354926232
29121,4.0,2.0,15049.0,6.0,39.869758787959334
29123,3.0,1.0,12753.0,4.0,31.365168979847876
29125,0.0,0.0,8431.0,0.0,0.0
29127,17.0,6.0,28438.0,23.0,80.87769885364654
29129,1.0,0.0,3437.0,1.0,29.09514111143439
29131,7.0,1.0,25403.0,8.0,31.49234342400504
29133,2.0,0.0,11688.0,2.0,17.111567419575632
29135,0.0,0.0,15220.0,0.0,0.0
29137,0.0,3.0,8652.0,3.0,34.674063800277395
29139,1.0,0.0,11470.0,1.0,8.718395815170009
29141,5.0,1.0,21785.0,6.0,27.541886619233416
29143,0.0,1.0,15695.0,1.0,6.371455877668048
29145,5.0,3.0,60011.0,8.0,13.330889336954892
29147,6.0,3.0,20670.0,9.0,43.54136429608128
29149,0.0,0.0,8732.0,0.0,0.0
29151,0.0,2.0,13399.0,2.0,14.926487051272483
29153,1.0,0.0,8940.0,1.0,11.185682326621924
29155,5.0,2.0,14841.0,7.0,47.166632976214544
29157,7.0,1.0,18858.0,8.0,42.422314137236185
29159,17.0,7.0,43353.0,24.0,55.359490692685625
29161,29.0,6.0,45313.0,35.0,77.24052700108138
29163,1.0,2.0,17664.0,3.0,16.983695652173914
29165,56.0,29.0,110534.0,85.0,76.89941556444171
29167,19.0,4.0,32693.0,23.0,70.35145138102958
29169,13.0,2.0,53941.0,15.0,27.80816076824679
29171,0.0,3.0,4666.0,3.0,64.29489927132448
29173,2.0,0.0,10420.0,2.0,19.193857965451055
29175,2.0,6.0,24622.0,8.0,32.4912679717326
29177,1.0,4.0,23107.0,5.0,21.63846453455663
29179,1.0,1.0,6006.0,2.0,33.3000333000333
29181,1.0,1.0,10703.0,2.0,18.68634962160142
29183,157.0,30.0,413803.0,187.0,45.19058585848822
29185,3.0,1.0,9576.0,4.0,41.77109440267335
29186,11.0,0.0,18644.0,11.0,59.00021454623471
29187,29.0,14.0,66969.0,43.0,64.20881303289582
29189,1139.0,93.0,990414.0,1232.0,124.392425793658
29195,8.0,6.0,23007.0,14.0,60.851045334028775
29197,0.0,1.0,4002.0,1.0,24.98750624687656
29199,3.0,6.0,4643.0,9.0,193.84018953262978
29201,14.0,2.0,37840.0,16.0,42.28329809725158
29203,0.0,1.0,7193.0,1.0,13.902405116085083
29205,0.0,0.0,5982.0,0.0,0.0
29207,5.0,4.0,28377.0,9.0,31.71582619727244
29209,6.0,3.0,32136.0,9.0,28.005974607916354
29211,0.0,2.0,5840.0,2.0,34.24657534246575
29213,36.0,12.0,56821.0,48.0,84.47580999982401
29215,7.0,2.0,25336.0,9.0,35.522576570887274
29217,4.0,2.0,19651.0,6.0,30.532797313113836
29219,7.0,3.0,37260.0,10.0,26.838432635534083
29221,5.0,2.0,23441.0,7.0,29.862207243718274
29223,3.0,2.0,10792.0,5.0,46.33061527057079
29225,8.0,4.0,40335.0,12.0,29.75083674228338
29227,0.0,1.0,1955.0,1.0,51.15089514066496
29229,3.0,0.0,19156.0,3.0,15.660889538525788
29510,306.0,16.0,286578.0,322.0,112.36033470817719
30001,14.0,0.0,9719.0,14.0,144.04774153719518
30003,9.0,0.0,12851.0,9.0,70.03346043109485
30005,3.0,0.0,6936.0,3.0,43.25259515570934
30007,1.0,0.0,7793.0,1.0,12.832028743744385
30009,7.0,0.0,11179.0,7.0,62.61740763932373
30011,0.0,0.0,1382.0,0.0,0.0
30013,53.0,6.0,84864.0,59.0,69.52300150829562
30015,0.0,0.0,5898.0,0.0,0.0
30017,9.0,0.0,12032.0,9.0,74.80053191489361
30019,0.0,0.0,1628.0,0.0,0.0
30021,3.0,2.0,8830.0,5.0,56.62514156285391
30023,8.0,1.0,9510.0,9.0,94.63722397476342
30025,2.0,1.0,3011.0,3.0,99.63467286615742
30027,8.0,0.0,11663.0,8.0,68.59298636714396
30029,88.0,12.0,111814.0,100.0,89.43423900406032
30031,84.0,15.0,124857.0,99.0,79.29070857060478
30033,0.0,0.0,1218.0,0.0,0.0
30035,11.0,0.0,13681.0,11.0,80.40347927783057
30037,1.0,0.0,835.0,1.0,119.76047904191617
30039,2.0,0.0,3502.0,2.0,57.110222729868646
30041,6.0,4.0,16068.0,10.0,62.23549912870301
30043,6.0,2.0,12826.0,8.0,62.373304225791365
30045,0.0,0.0,2105.0,0.0,0.0
30047,21.0,5.0,32853.0,26.0,79.14041335646668
30049,62.0,9.0,73832.0,71.0,96.16426481742334
30051,1.0,0.0,1972.0,1.0,50.70993914807302
30053,12.0,3.0,21525.0,15.0,69.68641114982579
30055,0.0,0.0,1709.0,0.0,0.0
30057,3.0,1.0,9265.0,4.0,43.17323259579061
30059,3.0,0.0,2013.0,3.0,149.03129657228018
30061,1.0,1.0,5058.0,2.0,39.541320680110715
30063,129.0,17.0,121041.0,146.0,120.62028568832048
30065,1.0,0.0,5197.0,1.0,19.241870309794113
30067,17.0,1.0,17790.0,18.0,101.1804384485666
30069,0.0,0.0,524.0,0.0,0.0
30071,1.0,0.0,4240.0,1.0,23.58490566037736
30073,2.0,1.0,6078.0,3.0,49.35834155972359
30075,0.0,0.0,1725.0,0.0,0.0
30077,5.0,1.0,7051.0,6.0,85.09431286342362
30079,0.0,0.0,1107.0,0.0,0.0
30081,24.0,4.0,47298.0,28.0,59.199120470210154
30083,4.0,0.0,11237.0,4.0,35.596689507875766
30085,7.0,0.0,10572.0,7.0,66.21263715474839
30087,5.0,0.0,8088.0,5.0,61.81998021760633
30089,8.0,1.0,13442.0,9.0,66.9543222734712
30091,1.0,0.0,3564.0,1.0,28.058361391694728
30093,22.0,7.0,36068.0,29.0,80.40368193412444
30095,3.0,0.0,9177.0,3.0,32.69042170644001
30097,3.0,0.0,3715.0,3.0,80.75370121130553
30099,2.0,0.0,6368.0,2.0,31.407035175879397
30101,0.0,3.0,5082.0,3.0,59.031877213695395
30103,0.0,0.0,758.0,0.0,0.0
30105,6.0,0.0,7513.0,6.0,79.86157327299348
30107,0.0,0.0,2032.0,0.0,0.0
30109,0.0,0.0,919.0,0.0,0.0
30111,166.0,16.0,169852.0,182.0,107.15210889480254
31001,23.0,4.0,30970.0,27.0,87.18114304165321
31003,3.0,0.0,6293.0,3.0,47.67201652629906
31005,0.0,0.0,433.0,0.0,0.0
31007,0.0,0.0,660.0,0.0,0.0
31009,0.0,0.0,453.0,0.0,0.0
31011,7.0,0.0,5385.0,7.0,129.99071494893224
31013,4.0,0.0,10672.0,4.0,37.48125937031484
31015,1.0,0.0,1741.0,1.0,57.43825387708214
31017,1.0,1.0,2872.0,2.0,69.63788300835655
31019,42.0,3.0,50586.0,45.0,88.95741904874866
31021,2.0,0.0,6755.0,2.0,29.607698001480383
31023,6.0,0.0,8427.0,6.0,71.1997152011392
31025,7.0,0.0,27122.0,7.0,25.809306098370325
31027,1.0,1.0,8371.0,2.0,23.89200812328276
31029,3.0,0.0,3772.0,3.0,79.53340402969248
31031,2.0,1.0,5464.0,3.0,54.904831625183014
31033,4.0,0.0,9511.0,4.0,42.05656608137946
31035,2.0,0.0,6049.0,2.0,33.063316250619934
31037,0.0,0.0,10444.0,0.0,0.0
31039,4.0,0.0,8929.0,4.0,44.79784970321425
31041,6.0,2.0,10476.0,8.0,76.36502481863307
31043,3.0,0.0,21042.0,3.0,14.257199885942402
31045,7.0,0.0,8241.0,7.0,84.94114791894187
31047,9.0,2.0,23884.0,11.0,46.05593702897337
31049,0.0,0.0,1902.0,0.0,0.0
31051,1.0,0.0,5464.0,1.0,18.301610541727673
31053,16.0,1.0,36997.0,17.0,45.94967159499419
31055,618.0,40.0,586327.0,658.0,112.2240660928117
31057,2.0,1.0,1590.0,3.0,188.67924528301887
31059,2.0,0.0,5553.0,2.0,36.016567621105715
31061,2.0,0.0,2873.0,2.0,69.61364427427776
31063,0.0,0.0,2633.0,0.0,0.0
31065,5.0,0.0,4575.0,5.0,109.2896174863388
31067,15.0,2.0,21583.0,17.0,78.76569522309225
31069,0.0,0.0,1837.0,0.0,0.0
31071,1.0,0.0,1801.0,1.0,55.52470849528041
31073,1.0,0.0,1808.0,1.0,55.309734513274336
31075,0.0,0.0,576.0,0.0,0.0
31077,0.0,0.0,2227.0,0.0,0.0
31079,35.0,1.0,62097.0,36.0,57.97381516015267
31081,10.0,0.0,9429.0,10.0,106.05578534309046
31083,1.0,1.0,3054.0,2.0,65.48788474132286
31085,0.0,0.0,849.0,0.0,0.0
31087,0.0,0.0,2598.0,0.0,0.0
31089,9.0,0.0,10043.0,9.0,89.61465697500748
31091,2.0,0.0,686.0,2.0,291.5451895043732
31093,5.0,0.0,6515.0,5.0,76.74597083653109
31095,4.0,1.0,7154.0,5.0,69.89097008666481
31097,1.0,0.0,5287.0,1.0,18.914318138831096
31099,2.0,0.0,6690.0,2.0,29.895366218236177
31101,6.0,0.0,8269.0,6.0,72.56016446970614
31103,0.0,0.0,787.0,0.0,0.0
31105,0.0,0.0,3315.0,0.0,0.0
31107,4.0,0.0,8336.0,4.0,47.98464491362764
31109,212.0,16.0,324756.0,228.0,70.20655507519491
31111,19.0,1.0,33685.0,20.0,59.373608431052396
31113,0.0,0.0,675.0,0.0,0.0
31115,0.0,0.0,599.0,0.0,0.0
31117,0.0,0.0,372.0,0.0,0.0
31119,23.0,0.0,35368.0,23.0,65.03053607781045
31121,2.0,1.0,7721.0,3.0,38.85507058671157
31123,2.0,0.0,4527.0,2.0,44.17936823503424
31125,0.0,0.0,3326.0,0.0,0.0
31127,6.0,0.0,7035.0,6.0,85.28784648187633
31129,4.0,0.0,4041.0,4.0,98.9853996535511
31131,12.0,0.0,16198.0,12.0,74.08322015063588
31133,2.0,0.0,2528.0,2.0,79.1139240506329
31135,2.0,0.0,2829.0,2.0,70.69635913750442
31137,9.0,2.0,8988.0,11.0,122.38540275923454
31139,3.0,0.0,7332.0,3.0,40.91653027823241
31141,23.0,1.0,34296.0,24.0,69.97900629811056
31143,3.0,0.0,5166.0,3.0,58.07200929152149
31145,9.0,0.0,10573.0,9.0,85.12248179324695
31147,4.0,1.0,7705.0,5.0,64.89292667099286
31149,1.0,0.0,1245.0,1.0,80.32128514056225
31151,5.0,0.0,14116.0,5.0,35.420799093227544
31153,85.0,7.0,196553.0,92.0,46.80671371080574
31155,11.0,0.0,23118.0,11.0,47.58197075871615
31157,25.0,2.0,35603.0,27.0,75.83630592927562
31159,10.0,1.0,17692.0,11.0,62.17499434772778
31161,1.0,1.0,4996.0,2.0,40.03202562049639
31163,0.0,0.0,2980.0,0.0,0.0
31165,1.0,0.0,1127.0,1.0,88.73114463176576
31167,0.0,0.0,5717.0,0.0,0.0
31169,5.0,0.0,4885.0,5.0,102.35414534288638
31171,0.0,0.0,671.0,0.0,0.0
31173,6.0,0.0,6507.0,6.0,92.20839096357768
31175,5.0,0.0,4073.0,5.0,122.75963663147557
31177,8.0,2.0,21167.0,10.0,47.24335049841735
31179,4.0,2.0,9871.0,6.0,60.78411508459123
31181,0.0,0.0,3336.0,0.0,0.0
31183,0.0,0.0,785.0,0.0,0.0
31185,12.0,0.0,14354.0,12.0,83.60039013515396
32001,9.0,4.0,25843.0,13.0,50.303757303718605
32003,1115.0,194.0,2322985.0,1309.0,56.34991185909508
32005,25.0,2.0,49628.0,27.0,54.40477149995971
32007,12.0,5.0,54046.0,17.0,31.4546867483255
32009,1.0,0.0,744.0,1.0,134.40860215053763
32011,0.0,0.0,1863.0,0.0,0.0
32013,7.0,1.0,17272.0,8.0,46.317739694302915
32015,1.0,0.0,5766.0,1.0,17.34304543877905
32017,2.0,0.0,4482.0,2.0,44.62293618920125
32019,10.0,0.0,61585.0,10.0,16.237720224080537
32021,4.0,1.0,4525.0,5.0,110.49723756906079
32023,6.0,4.0,54738.0,10.0,18.268844312908765
32027,1.0,0.0,6462.0,1.0,15.475085112968122
32029,0.0,0.0,4170.0,0.0,0.0
32031,377.0,36.0,496745.0,413.0,83.1412495344694
32033,4.0,2.0,8788.0,6.0,68.27492034592626
32510,37.0,4.0,58130.0,41.0,70.53156717701702
33001,24.0,5.0,64781.0,29.0,44.766212315339374
33003,32.0,8.0,52199.0,40.0,76.62982049464549
33005,47.0,6.0,77350.0,53.0,68.5197155785391
33007,31.0,6.0,31504.0,37.0,117.44540375825292
33009,159.0,13.0,91126.0,172.0,188.7496433509646
33011,312.0,40.0,426594.0,352.0,82.51405317468132
33013,132.0,28.0,156020.0,160.0,102.55095500576849
33015,211.0,40.0,319424.0,251.0,78.57894209577239
33017,72.0,14.0,132275.0,86.0,65.01606501606501
33019,25.0,2.0,43958.0,27.0,61.42226670913145
34001,148.0,60.0,275638.0,208.0,75.46129343559306
34003,1017.0,72.0,952997.0,1089.0,114.27108374947666
34005,259.0,93.0,466103.0,352.0,75.51978854459207
34007,400.0,134.0,524907.0,534.0,101.73230686578766
34009,25.0,23.0,95634.0,48.0,50.19135453918062
34011,41.0,18.0,151356.0,59.0,38.980945585242736
34013,578.0,64.0,849477.0,642.0,75.57591317952104
34015,107.0,53.0,306601.0,160.0,52.18508745894501
34017,321.0,26.0,703366.0,347.0,49.33420153945457
34019,126.0,13.0,129777.0,139.0,107.10680629079111
34021,321.0,39.0,380688.0,360.0,94.56562854621107
34023,741.0,48.0,861418.0,789.0,91.59316382987122
34025,630.0,88.0,644098.0,718.0,111.47371983766445
34027,408.0,66.0,511151.0,474.0,92.73189331528256
34029,209.0,41.0,655735.0,250.0,38.125157266273725
34031,258.0,23.0,513936.0,281.0,54.676068615547464
34033,10.0,6.0,65117.0,16.0,24.57115653362409
34035,362.0,20.0,346875.0,382.0,110.12612612612612
34037,43.0,26.0,146084.0,69.0,47.233098765094056
34039,322.0,38.0,569815.0,360.0,63.178400007019825
34041,54.0,12.0,110926.0,66.0,59.499125543154896
35001,673.0,52.0,672508.0,725.0,107.80540900628692
35003,0.0,0.0,3827.0,0.0,0.0
35005,41.0,2.0,63894.0,43.0,67.29896390897424
35006,13.0,1.0,26950.0,14.0,51.94805194805195
35007,5.0,0.0,12246.0,5.0,40.82965866405357
35009,21.0,1.0,47532.0,22.0,46.28460826390642
35011,1.0,0.0,1693.0,1.0,59.06674542232723
35013,122.0,7.0,223337.0,129.0,57.76024572730896
35015,12.0,4.0,60400.0,16.0,26.490066225165563
35017,16.0,1.0,27686.0,17.0,61.402875099328185
35019,1.0,0.0,4310.0,1.0,23.201856148491878
35021,0.0,0.0,628.0,0.0,0.0
35023,0.0,1.0,4003.0,1.0,24.98126405196103
35025,19.0,2.0,72452.0,21.0,28.98470711643571
35027,8.0,2.0,20411.0,10.0,48.993189946597425
35028,28.0,0.0,19187.0,28.0,145.9321415541773
35029,5.0,0.0,25749.0,5.0,19.418229834168315
35031,58.0,1.0,69830.0,59.0,84.49090648718315
35033,0.0,0.0,4169.0,0.0,0.0
35035,29.0,1.0,68823.0,30.0,43.590078898042805
35037,1.0,0.0,8546.0,1.0,11.701380762930025
35039,20.0,2.0,40048.0,22.0,54.934079105073906
35041,10.0,0.0,18934.0,10.0,52.81504172388296
35043,90.0,8.0,153501.0,98.0,63.84323229164631
35045,64.0,6.0,120418.0,70.0,58.13084422594629
35047,15.0,0.0,26953.0,15.0,55.65243201127889
35049,160.0,8.0,155664.0,168.0,107.92476102374346
35051,5.0,1.0,11436.0,6.0,52.46589716684156
35053,5.0,1.0,16115.0,6.0,37.23239218119764
35055,30.0,2.0,34580.0,32.0,92.53903990746096
35057,1.0,0.0,15454.0,1.0,6.470816617057073
35059,1.0,0.0,3980.0,1.0,25.12562814070352
35061,16.0,2.0,78080.0,18.0,23.05327868852459
36001,261.0,33.0,315811.0,294.0,93.0936541159111
36003,12.0,1.0,46694.0,13.0,27.840836081723563
36005,881.0,19.0,1379946.0,900.0,65.21994338908914
36007,134.0,30.0,197117.0,164.0,83.19931817144133
36009,33.0,2.0,76439.0,35.0,45.78814479519617
36011,20.0,4.0,74998.0,24.0,32.00085335608949
36013,65.0,9.0,126027.0,74.0,58.717576392360364
36015,53.0,15.0,81426.0,68.0,83.5114091322182
36017,9.0,3.0,46458.0,12.0,25.82978173834431
36019,59.0,5.0,78753.0,64.0,81.26674539382626
36021,20.0,4.0,61286.0,24.0,39.160656593675554
36023,17.0,2.0,46126.0,19.0,41.191518883059445
36025,15.0,4.0,44740.0,19.0,42.467590523021904
36027,205.0,14.0,297545.0,219.0,73.60231225528912
36029,641.0,62.0,950312.0,703.0,73.97570482115347
36031,16.0,2.0,36910.0,18.0,48.76727174207532
36033,22.0,2.0,46373.0,24.0,51.75425355271386
36035,15.0,4.0,52669.0,19.0,36.07435113634206
36037,17.0,1.0,57535.0,18.0,31.2853045972017
36039,11.0,2.0,48061.0,13.0,27.04895861509332
36041,2.0,0.0,5118.0,2.0,39.07776475185619
36043,13.0,5.0,59822.0,18.0,30.089264818962924
36045,51.0,9.0,116637.0,60.0,51.44165230587206
36047,1644.0,113.0,2590516.0,1757.0,67.8243253467649
36049,16.0,4.0,26699.0,20.0,74.90917262818832
36051,24.0,2.0,61516.0,26.0,42.265426880811496
36053,47.0,4.0,67097.0,51.0,76.00935958388601
36055,784.0,31.0,752035.0,815.0,108.37261563624034
36057,24.0,3.0,49623.0,27.0,54.41025330995708
36059,1659.0,269.0,1383726.0,1928.0,139.3339432806784
36061,2075.0,100.0,1596273.0,2175.0,136.2548887314388
36063,73.0,8.0,210880.0,81.0,38.410470409711685
36065,154.0,13.0,228846.0,167.0,72.97483897468166
36067,418.0,25.0,468249.0,443.0,94.60778346563474
36069,85.0,7.0,112707.0,92.0,81.62758302501176
36071,249.0,36.0,405941.0,285.0,70.20724686592386
36073,2.0,2.0,39318.0,4.0,10.173457449514217
36075,41.0,5.0,118287.0,46.0,38.88846618816945
36077,79.0,7.0,60636.0,86.0,141.82993601161024
36079,50.0,4.0,98045.0,54.0,55.076750471722164
36081,1340.0,73.0,2278029.0,1413.0,62.02730518356
36083,68.0,14.0,159853.0,82.0,51.29712923748694
36085,370.0,32.0,491133.0,402.0,81.85155548497046
36087,262.0,24.0,339022.0,286.0,84.36030700072561
36089,56.0,9.0,107733.0,65.0,60.334345093889524
36091,138.0,27.0,238797.0,165.0,69.09634543147527
36093,105.0,15.0,160093.0,120.0,74.95643157414753
36095,6.0,3.0,30063.0,9.0,29.937132022752223
36097,8.0,3.0,17650.0,11.0,62.32294617563739
36099,9.0,0.0,32882.0,9.0,27.370597895505142
36101,48.0,5.0,92599.0,53.0,57.236039266082784
36103,936.0,166.0,1525465.0,1102.0,72.24026772164554
36105,19.0,1.0,79658.0,20.0,25.107333852218233
36107,10.0,3.0,47772.0,13.0,27.21259315079963
36109,70.0,9.0,104777.0,79.0,75.39822671006041
36111,98.0,13.0,182319.0,111.0,60.88229970546131
36113,73.0,5.0,65599.0,78.0,118.90425158920105
36115,16.0,5.0,60841.0,21.0,34.51619795861343
36117,19.0,2.0,91125.0,21.0,23.045267489711932
36119,1266.0,62.0,990427.0,1328.0,134.08358213174722
36121,15.0,0.0,39666.0,15.0,37.815761609438816
36123,11.0,1.0,24451.0,12.0,49.07774733139749
37001,71.0,0.0,176353.0,71.0,40.26016001995996
37003,7.0,0.0,36512.0,7.0,19.171779141104295
37005,10.0,1.0,11185.0,11.0,98.34599910594547
37007,9.0,0.0,22202.0,9.0,40.536888568597426
37009,13.0,0.0,27110.0,13.0,47.952784950202876
37011,4.0,0.0,17571.0,4.0,22.764782880883274
37013,20.0,1.0,44272.0,21.0,47.43404409107337
37015,4.0,1.0,17240.0,5.0,29.00232018561485
37017,7.0,0.0,29446.0,7.0,23.772329009033484
37019,41.0,18.0,153064.0,59.0,38.54596769978571
37021,376.0,29.0,273589.0,405.0,148.03226737917095
37023,44.0,9.0,87881.0,53.0,60.30882670884491
37025,179.0,13.0,235797.0,192.0,81.42597234061502
37027,36.0,6.0,80492.0,42.0,52.17909854395467
37029,1.0,1.0,11088.0,2.0,18.037518037518037
37031,33.0,9.0,69380.0,42.0,60.53617757278755
37033,5.0,0.0,22614.0,5.0,22.11019722295923
37035,95.0,10.0,163462.0,105.0,64.23511274791694
37037,71.0,4.0,79864.0,75.0,93.9096463988781
37039,8.0,2.0,29512.0,10.0,33.88452155055571
37041,8.0,1.0,13940.0,9.0,64.56241032998565
37043,5.0,1.0,11614.0,6.0,51.66178749784743
37045,42.0,1.0,100670.0,43.0,42.71381742326413
37047,20.0,0.0,49885.0,20.0,40.09221208780195
37049,66.0,10.0,100874.0,76.0,75.34151515752325
37051,215.0,25.0,336699.0,240.0,71.28028298272343
37053,7.0,0.0,31015.0,7.0,22.569724326938577
37055,19.0,1.0,37956.0,20.0,52.692591421646114
37057,40.0,4.0,172586.0,44.0,25.494536057385883
37059,16.0,1.0,44090.0,17.0,38.557496030845996
37061,12.0,0.0,48990.0,12.0,24.49479485609308
37063,390.0,7.0,332680.0,397.0,119.33389443308886
37065,19.0,1.0,48301.0,20.0,41.40701020682801
37067,414.0,25.0,389157.0,439.0,112.80794126792016
37069,3.0,2.0,74539.0,5.0,6.70789787896269
37071,99.0,13.0,234215.0,112.0,47.819311316525415
37073,0.0,0.0,10383.0,0.0,0.0
37075,3.0,0.0,7980.0,3.0,37.59398496240602
37077,28.0,1.0,61903.0,29.0,46.84748719771255
37079,4.0,0.0,20211.0,4.0,19.7912028103508
37081,412.0,33.0,546101.0,445.0,81.48675794404332
37083,28.0,1.0,47848.0,29.0,60.608593880621974
37085,29.0,27.0,138832.0,56.0,40.336521839345394
37087,37.0,5.0,62609.0,42.0,67.0830072353815
37089,84.0,17.0,118106.0,101.0,85.51640052156537
37091,10.0,2.0,20875.0,12.0,57.485029940119766
37093,11.0,0.0,53787.0,11.0,20.451038354992843
37095,0.0,1.0,4576.0,1.0,21.853146853146853
37097,114.0,17.0,195897.0,131.0,66.87187654736928
37099,23.0,7.0,42955.0,30.0,69.84053078803399
37101,55.0,4.0,234778.0,59.0,25.130122924635188
37103,7.0,1.0,9233.0,8.0,86.64572728257338
37105,24.0,8.0,65476.0,32.0,48.87286944834749
37107,30.0,2.0,54633.0,32.0,58.57265755129684
37109,37.0,3.0,93095.0,40.0,42.96686180783071
37111,15.0,2.0,44753.0,17.0,37.986280249368754
37113,20.0,1.0,38065.0,21.0,55.16879022724288
37115,11.0,2.0,21768.0,13.0,59.72069092245498
37117,6.0,1.0,21508.0,7.0,32.5460293844151
37119,991.0,66.0,1145392.0,1057.0,92.28281671253161
37121,6.0,1.0,15094.0,7.0,46.376043460977876
37123,7.0,0.0,25894.0,7.0,27.033289565150227
37125,101.0,13.0,105531.0,114.0,108.02513005657106
37127,45.0,2.0,95789.0,47.0,49.0661767008738
37129,191.0,28.0,234921.0,219.0,93.22282809965904
37131,2.0,0.0,16779.0,2.0,11.919661481613922
37133,60.0,10.0,207298.0,70.0,33.76781252110489
37135,274.0,8.0,150477.0,282.0,187.40405510476685
37137,5.0,0.0,12381.0,5.0,40.384460059769
37139,19.0,3.0,40938.0,22.0,53.739801651277546
37141,13.0,7.0,65737.0,20.0,30.42426639487655
37143,3.0,1.0,13210.0,4.0,30.28009084027252
37145,9.0,1.0,39386.0,10.0,25.389732392220584
37147,201.0,9.0,173542.0,210.0,121.00817093268488
37149,11.0,2.0,19986.0,13.0,65.04553187231062
37151,57.0,4.0,146043.0,61.0,41.768520230343114
37153,7.0,0.0,42778.0,7.0,16.363551358174764
37155,51.0,8.0,116663.0,59.0,50.573018009137435
37157,21.0,3.0,91957.0,24.0,26.099155039855585
37159,46.0,5.0,149645.0,51.0,34.08065755621638
37161,31.0,3.0,64963.0,34.0,52.33748441420501
37163,21.0,6.0,59120.0,27.0,45.66982408660352
37165,17.0,3.0,34162.0,20.0,58.54458169896376
37167,19.0,4.0,64153.0,23.0,35.85179181020373
37169,13.0,0.0,45175.0,13.0,28.776978417266186
37171,37.0,5.0,71403.0,42.0,58.821057938742065
37173,9.0,0.0,13967.0,9.0,64.43760292117133
37175,19.0,1.0,33355.0,20.0,59.96102533353321
37177,0.0,0.0,3365.0,0.0,0.0
37179,165.0,12.0,249070.0,177.0,71.06435941703135
37181,18.0,1.0,42138.0,19.0,45.089942569652095
37183,968.0,58.0,1175021.0,1026.0,87.31758836650579
37185,0.0,0.0,18713.0,0.0,0.0
37187,6.0,0.0,10828.0,6.0,55.411895086811974
37189,40.0,4.0,55089.0,44.0,79.8707545971065
37191,52.0,7.0,117286.0,59.0,50.30438415497161
37193,20.0,1.0,65784.0,21.0,31.922655964976286
37195,28.0,2.0,78449.0,30.0,38.24140524417137
37197,7.0,1.0,37463.0,8.0,21.354403010970824
37199,10.0,1.0,18811.0,11.0,58.476423369305195
38001,8.0,0.0,2115.0,8.0,378.25059101654847
38003,7.0,3.0,10758.0,10.0,92.95408068414204
38005,1.0,0.0,5770.0,1.0,17.33102253032929
38007,0.0,0.0,1018.0,0.0,0.0
38009,2.0,0.0,6376.0,2.0,31.367628607277286
38011,1.0,0.0,2894.0,1.0,34.55425017277125
38013,0.0,0.0,2155.0,0.0,0.0
38015,105.0,9.0,99280.0,114.0,114.82675261885576
38017,187.0,8.0,192734.0,195.0,101.1757136779188
38019,1.0,0.0,3597.0,1.0,27.800945232137895
