geoid,uninsured_rate,uninsured_count,total_population
54087,0.09,952.0,10620.0
54089,0.083,635.0,7675.0
54091,0.075,935.0,12504.0
54093,0.09300000000000001,435.0,4680.0
54095,0.055999999999999994,344.0,6149.0
54097,0.07400000000000001,1314.0,17668.0
54099,0.079,2329.0,29404.0
54101,0.07400000000000001,450.0,6091.0
54103,0.063,685.0,10807.0
54105,0.07200000000000001,283.0,3936.0
54107,0.078,5089.0,65098.0
54109,0.092,1457.0,15785.0
55001,0.085,1134.0,13334.0
55003,0.07400000000000001,877.0,11880.0
55005,0.075,2653.0,35564.0
55007,0.081,908.0,11272.0
55009,0.066,14534.0,219740.0
55011,0.064,649.0,10196.0
55013,0.075,865.0,11465.0
55015,0.042,1826.0,43541.0
55017,0.064,3338.0,51818.0
55019,0.2,5694.0,28424.0
55021,0.061,2819.0,46068.0
55023,0.07,805.0,11442.0
55025,0.046,21519.0,471465.0
55027,0.059000000000000004,4000.0,67380.0
55029,0.073,1504.0,20557.0
55031,0.057,1944.0,34286.0
55033,0.055999999999999994,1983.0,35346.0
55035,0.055999999999999994,4776.0,85181.0
55037,0.07,233.0,3311.0
55039,0.055999999999999994,4536.0,80759.0
55041,0.095,644.0,6778.0
55043,0.086,3380.0,39095.0
55045,0.063,1852.0,29202.0
55047,0.087,1258.0,14487.0
55049,0.049,927.0,18943.0
55051,0.062,256.0,4162.0
55053,0.071,1087.0,15334.0
55055,0.061,4048.0,66363.0
55057,0.073,1433.0,19501.0
55059,0.065,8988.0,138282.0
55061,0.059000000000000004,939.0,16017.0
55063,0.051,4830.0,95210.0
55065,0.10400000000000001,1389.0,13372.0
55067,0.076,1096.0,14402.0
55069,0.065,1397.0,21505.0
55071,0.06,3736.0,62599.0
55073,0.068,7518.0,110740.0
55075,0.066,2062.0,31204.0
55077,0.068,784.0,11549.0
55078,0.039,114.0,2900.0
55079,0.077,58782.0,761217.0
55081,0.085,3188.0,37298.0
55083,0.062,1905.0,30553.0
55085,0.069,1867.0,27229.0
55087,0.052000000000000005,8246.0,158363.0
55089,0.040999999999999995,2936.0,71616.0
55091,0.08800000000000001,496.0,5617.0
55093,0.05,1697.0,33606.0
55095,0.071,2508.0,35142.0
55097,0.063,3492.0,55083.0
55099,0.071,715.0,10095.0
55101,0.07200000000000001,11274.0,157405.0
55103,0.079,1012.0,12764.0
55105,0.066,8881.0,134004.0
55107,0.079,825.0,10405.0
55109,0.048,3871.0,80781.0
55111,0.076,3970.0,52308.0
55113,0.08800000000000001,1122.0,12700.0
55115,0.076,2382.0,31199.0
55117,0.054000000000000006,5016.0,92263.0
55119,0.076,1200.0,15700.0
55121,0.076,1874.0,24792.0
55123,0.124,3020.0,24276.0
55125,0.092,1451.0,15776.0
55127,0.078,6404.0,82366.0
55129,0.084,1012.0,12105.0
55131,0.043,4794.0,110406.0
55133,0.039,12688.0,325720.0
55135,0.065,2633.0,40203.0
55137,0.08800000000000001,1544.0,17484.0
55139,0.057,7721.0,135560.0
55141,0.057999999999999996,3348.0,57374.0
56001,0.13699999999999998,4196.0,30660.0
56003,0.188,1719.0,9148.0
56005,0.147,5960.0,40611.0
56007,0.17,1907.0,11246.0
56009,0.132,1483.0,11201.0
56011,0.147,846.0,5766.0
56013,0.185,5433.0,29441.0
56015,0.138,1191.0,8656.0
56017,0.153,498.0,3256.0
56019,0.11199999999999999,714.0,6366.0
56021,0.12,9924.0,82473.0
56023,0.168,2793.0,16640.0
56025,0.132,8607.0,65229.0
56027,0.163,246.0,1508.0
56029,0.141,3156.0,22418.0
56031,0.156,980.0,6300.0
56033,0.131,3186.0,24265.0
56035,0.162,1083.0,6677.0
56037,0.132,4587.0,34805.0
56039,0.152,2927.0,19228.0
56041,0.13699999999999998,2337.0,17118.0
56043,0.15,870.0,5817.0
56045,0.146,707.0,4842.0
