,geoid,uninsured_rate,uninsured_count,total_population
2813,50011,0.049,2028.0,41447.0
2814,50013,0.052,300.0,5801.0
2815,50015,0.0579999999999999,1200.0,20787.0
2816,50017,0.049,1094.0,22372.0
2817,50019,0.053,1088.0,20453.0
2818,50021,0.053,2345.0,44395.0
2819,50023,0.046,2123.0,45781.0
2820,50025,0.053,1749.0,32968.0
2821,50027,0.051,2209.0,43056.0
2822,51001,0.109,2618.0,23922.0
2823,51003,0.065,5551.0,84821.0
2824,51005,0.065,702.0,10847.0
2825,51007,0.105,1105.0,10533.0
2826,51009,0.078,1864.0,23943.0
2827,51011,0.088,1157.0,13140.0
2828,51013,0.048,9897.0,205835.0
2829,51015,0.074,4250.0,57636.0
2830,51017,0.068,194.0,2841.0
2831,51019,0.076,4706.0,61959.0
2832,51021,0.067,265.0,3959.0
2833,51023,0.053,1358.0,25736.0
2834,51025,0.094,960.0,10159.0
2835,51027,0.099,1325.0,13419.0
2836,51029,0.103,1173.0,11390.0
2837,51031,0.074,3158.0,42619.0
2838,51033,0.08,2073.0,25915.0
2839,51035,0.099,2120.0,21474.0
2840,51036,0.114,539.0,4714.0
2841,51037,0.085,741.0,8681.0
2842,51041,0.07,21750.0,310817.0
2843,51043,0.078,919.0,11739.0
2844,51045,0.077,282.0,3649.0
2845,51047,0.089,3911.0,43996.0
2846,51049,0.076,562.0,7363.0
2847,51051,0.085,847.0,9997.0
2848,51053,0.071,1587.0,22207.0
2849,51057,0.099,785.0,7960.0
2850,51059,0.076,73301.0,963320.0
2851,51061,0.07,4355.0,61862.0
2852,51063,0.076,898.0,11796.0
2853,51065,0.059,1235.0,20971.0
2854,51067,0.079,3162.0,40247.0
2855,51069,0.0819999999999999,6272.0,76450.0
2856,51071,0.071,912.0,12774.0
2857,51073,0.08,2501.0,31278.0
2858,51075,0.039,742.0,18821.0
2859,51077,0.072,752.0,10427.0
2860,51079,0.088,1502.0,17082.0
2861,51081,0.059,351.0,5997.0
2862,51083,0.088,2133.0,24289.0
2863,51085,0.0559999999999999,4998.0,89877.0
2864,51087,0.068,18502.0,272794.0
2865,51089,0.084,3083.0,36656.0
2866,51091,0.084,120.0,1426.0
2867,51093,0.062,1988.0,31991.0
2868,51095,0.06,3511.0,58867.0
2869,51097,0.095,483.0,5097.0
2870,51099,0.064,1511.0,23767.0
2871,51101,0.071,1082.0,15265.0
2872,51103,0.103,666.0,6477.0
2873,51105,0.083,1272.0,15327.0
2874,51107,0.0559999999999999,21644.0,387218.0
2875,51109,0.0819999999999999,2599.0,31571.0
2876,51111,0.108,887.0,8200.0
2877,51113,0.094,1003.0,10658.0
2878,51115,0.072,412.0,5729.0
2879,51117,0.094,2015.0,21434.0
2880,51119,0.1119999999999999,801.0,7153.0
2881,51121,0.061,4539.0,74871.0
2882,51125,0.122,1256.0,10325.0
2883,51127,0.075,1485.0,19853.0
2884,51131,0.099,812.0,8199.0
2885,51133,0.098,751.0,7669.0
2886,51135,0.094,1016.0,10846.0
2887,51137,0.079,2379.0,30160.0
2888,51139,0.09,1653.0,18379.0
2889,51141,0.0819999999999999,1027.0,12512.0
2890,51143,0.087,3788.0,43498.0
2891,51145,0.063,1534.0,24256.0
2892,51147,0.084,1174.0,13979.0
2893,51149,0.064,1779.0,27689.0
2894,51153,0.099,42752.0,430386.0
2895,51155,0.065,1609.0,24867.0
2896,51157,0.096,512.0,5350.0
2897,51159,0.096,548.0,5700.0
2898,51161,0.065,4814.0,73788.0
2899,51163,0.073,1160.0,15968.0
2900,51165,0.093,6140.0,66337.0
2901,51167,0.0819999999999999,1578.0,19281.0
2902,51169,0.072,1106.0,15375.0
2903,51171,0.086,2990.0,34793.0
2904,51173,0.079,1768.0,22333.0
2905,51175,0.068,859.0,12545.0
2906,51177,0.08,9934.0,124378.0
2907,51179,0.06,8504.0,141977.0
2908,51181,0.065,313.0,4810.0
2909,51183,0.079,508.0,6449.0
2910,51185,0.08,2302.0,28872.0
2911,51187,0.086,2888.0,33558.0
2912,51191,0.073,2833.0,38893.0
2913,51193,0.099,1337.0,13551.0
2914,51195,0.083,2140.0,25898.0
2915,51197,0.072,1575.0,21765.0
2916,51199,0.06,3501.0,57875.0
2917,51510,0.081,10860.0,134474.0
2918,51520,0.079,1025.0,12923.0
2919,51530,0.073,352.0,4834.0
2920,51540,0.08,2952.0,37026.0
2921,51550,0.068,14428.0,211455.0
2922,51570,0.07,1038.0,14736.0
2923,51580,0.069,311.0,4502.0
2924,51590,0.084,2628.0,31382.0
2925,51595,0.084,355.0,4202.0
2926,51600,0.088,1857.0,21181.0
2927,51610,0.039,480.0,12456.0
2928,51620,0.072,462.0,6455.0
2929,51630,0.087,2021.0,23224.0
2930,51640,0.099,549.0,5524.0
2931,51650,0.061,6695.0,110115.0
2932,51660,0.132,5158.0,39164.0
2933,51670,0.074,1397.0,18845.0
2934,51678,0.04,151.0,3757.0
2935,51680,0.07,4069.0,57811.0
2936,51683,0.14,5255.0,37636.0
2937,51685,0.141,2097.0,14923.0
2938,51690,0.078,850.0,10903.0
2939,51700,0.071,10581.0,148533.0
2940,51710,0.081,14608.0,179265.0
2941,51720,0.059,174.0,2938.0
2942,51730,0.075,1996.0,26441.0
2943,51735,0.05,505.0,10185.0
2944,51740,0.07,5494.0,78002.0
2945,51750,0.059,699.0,11825.0
2946,51760,0.086,15679.0,183126.0
2947,51770,0.085,6690.0,78560.0
2948,51775,0.055,1040.0,18810.0
2949,51790,0.072,1419.0,19643.0
2950,51800,0.064,5184.0,81390.0
2951,51810,0.072,27259.0,377801.0
2952,51820,0.088,1632.0,18548.0
2953,51830,0.078,650.0,8305.0
2954,51840,0.105,2337.0,22152.0
2955,53001,0.132,2381.0,18074.0
2956,53003,0.068,1130.0,16651.0
2957,53005,0.083,14793.0,178248.0
2958,53007,0.128,7995.0,62450.0
2959,53009,0.093,4825.0,51920.0
2960,53011,0.069,29756.0,432015.0
2961,53013,0.076,218.0,2854.0
2962,53015,0.075,6714.0,89739.0
2963,53017,0.13,4630.0,35617.0
2964,53019,0.089,448.0,5051.0
2965,53021,0.134,11462.0,85388.0
2966,53023,0.07,121.0,1727.0
2967,53025,0.13,11031.0,85138.0
2968,53027,0.099,5581.0,56582.0
2969,53029,0.067,4184.0,62306.0
2970,53031,0.079,1561.0,19756.0
2971,53033,0.057,111216.0,1940402.0
2972,53035,0.071,15437.0,218308.0
2973,53037,0.084,3094.0,36987.0
2974,53039,0.0969999999999999,1669.0,17289.0
2975,53041,0.09,6047.0,66908.0
2976,53043,0.079,679.0,8553.0
2977,53045,0.105,5205.0,49806.0
2978,53047,0.157,5025.0,31932.0
2979,53049,0.099,1579.0,15878.0
2980,53051,0.077,790.0,10225.0
2981,53053,0.066,52009.0,785147.0
2982,53055,0.099,1184.0,11970.0
2983,53057,0.085,8643.0,101194.0
2984,53059,0.068,644.0,9437.0
2985,53061,0.067,48345.0,717195.0
2986,53063,0.062,27701.0,447194.0
2987,53065,0.078,2774.0,35595.0
2988,53067,0.067,16367.0,243184.0
2989,53069,0.093,290.0,3127.0
2990,53071,0.085,3893.0,45572.0
2991,53073,0.078,14275.0,183586.0
2992,53075,0.067,2465.0,37016.0
2993,53077,0.139,29775.0,214013.0
2994,54001,0.076,881.0,11631.0
2995,54003,0.072,7842.0,109229.0
2996,54005,0.069,1118.0,16228.0
2997,54007,0.0819999999999999,723.0,8848.0
2998,54009,0.057,895.0,15814.0
2999,54011,0.078,5610.0,71818.0
3000,54013,0.075,338.0,4492.0
3001,54015,0.072,441.0,6089.0
3002,54017,0.077,375.0,4893.0
3003,54019,0.078,2291.0,29324.0
3004,54021,0.091,403.0,4447.0
3005,54023,0.086,707.0,8225.0
3006,54025,0.086,2096.0,24450.0
3007,54027,0.0819999999999999,1430.0,17423.0
3008,54029,0.071,1516.0,21370.0
3009,54031,0.08,877.0,10921.0
3010,54033,0.077,3939.0,51289.0
3011,54035,0.071,1548.0,21837.0
3012,54037,0.064,3083.0,47860.0
3013,54039,0.075,10204.0,135770.0
3014,54041,0.072,948.0,13214.0
3015,54043,0.072,1137.0,15729.0
3016,54045,0.084,1994.0,23830.0
3017,54047,0.104,1252.0,12008.0
3018,54049,0.07,3059.0,43710.0
3019,54051,0.063,1379.0,21997.0
3020,54053,0.064,1208.0,18752.0
3021,54055,0.079,3555.0,44777.0
3022,54057,0.054,1096.0,20433.0
3023,54059,0.095,1702.0,17869.0
3024,54061,0.062,5313.0,85483.0
3025,54063,0.081,741.0,9154.0
3026,54065,0.076,988.0,13047.0
3027,54067,0.079,1455.0,18511.0
3028,54069,0.066,2004.0,30584.0
3029,54071,0.092,394.0,4284.0
3030,54073,0.0579999999999999,316.0,5495.0
3031,54075,0.099,534.0,5416.0
3032,54077,0.084,2004.0,23845.0
3033,54079,0.06,2712.0,45518.0
3034,54081,0.079,4253.0,54143.0
3035,54083,0.074,1423.0,19196.0
3036,54085,0.085,538.0,6316.0
3037,54087,0.09,952.0,10620.0
3038,54089,0.083,635.0,7675.0
3039,54091,0.075,935.0,12504.0
3040,54093,0.093,435.0,4680.0
3041,54095,0.0559999999999999,344.0,6149.0
3042,54097,0.074,1314.0,17668.0
3043,54099,0.079,2329.0,29404.0
3044,54101,0.074,450.0,6091.0
3045,54103,0.063,685.0,10807.0
3046,54105,0.072,283.0,3936.0
3047,54107,0.078,5089.0,65098.0
3048,54109,0.092,1457.0,15785.0
3049,55001,0.085,1134.0,13334.0
3050,55003,0.074,877.0,11880.0
3051,55005,0.075,2653.0,35564.0
3052,55007,0.081,908.0,11272.0
3053,55009,0.066,14534.0,219740.0
3054,55011,0.064,649.0,10196.0
3055,55013,0.075,865.0,11465.0
3056,55015,0.042,1826.0,43541.0
3057,55017,0.064,3338.0,51818.0
3058,55019,0.2,5694.0,28424.0
3059,55021,0.061,2819.0,46068.0
3060,55023,0.07,805.0,11442.0
3061,55025,0.046,21519.0,471465.0
3062,55027,0.059,4000.0,67380.0
3063,55029,0.073,1504.0,20557.0
3064,55031,0.057,1944.0,34286.0
3065,55033,0.0559999999999999,1983.0,35346.0
3066,55035,0.0559999999999999,4776.0,85181.0
3067,55037,0.07,233.0,3311.0
3068,55039,0.0559999999999999,4536.0,80759.0
3069,55041,0.095,644.0,6778.0
3070,55043,0.086,3380.0,39095.0
3071,55045,0.063,1852.0,29202.0
3072,55047,0.087,1258.0,14487.0
3073,55049,0.049,927.0,18943.0
3074,55051,0.062,256.0,4162.0
3075,55053,0.071,1087.0,15334.0
3076,55055,0.061,4048.0,66363.0
3077,55057,0.073,1433.0,19501.0
3078,55059,0.065,8988.0,138282.0
3079,55061,0.059,939.0,16017.0
3080,55063,0.051,4830.0,95210.0
3081,55065,0.104,1389.0,13372.0
3082,55067,0.076,1096.0,14402.0
3083,55069,0.065,1397.0,21505.0
3084,55071,0.06,3736.0,62599.0
3085,55073,0.068,7518.0,110740.0
3086,55075,0.066,2062.0,31204.0
3087,55077,0.068,784.0,11549.0
3088,55078,0.039,114.0,2900.0
3089,55079,0.077,58782.0,761217.0
3090,55081,0.085,3188.0,37298.0
3091,55083,0.062,1905.0,30553.0
3092,55085,0.069,1867.0,27229.0
3093,55087,0.052,8246.0,158363.0
3094,55089,0.0409999999999999,2936.0,71616.0
3095,55091,0.088,496.0,5617.0
3096,55093,0.05,1697.0,33606.0
3097,55095,0.071,2508.0,35142.0
3098,55097,0.063,3492.0,55083.0
3099,55099,0.071,715.0,10095.0
3100,55101,0.072,11274.0,157405.0
3101,55103,0.079,1012.0,12764.0
3102,55105,0.066,8881.0,134004.0
3103,55107,0.079,825.0,10405.0
3104,55109,0.048,3871.0,80781.0
3105,55111,0.076,3970.0,52308.0
3106,55113,0.088,1122.0,12700.0
3107,55115,0.076,2382.0,31199.0
3108,55117,0.054,5016.0,92263.0
3109,55119,0.076,1200.0,15700.0
3110,55121,0.076,1874.0,24792.0
3111,55123,0.124,3020.0,24276.0
3112,55125,0.092,1451.0,15776.0
3113,55127,0.078,6404.0,82366.0
3114,55129,0.084,1012.0,12105.0
3115,55131,0.043,4794.0,110406.0
3116,55133,0.039,12688.0,325720.0
3117,55135,0.065,2633.0,40203.0
3118,55137,0.088,1544.0,17484.0
3119,55139,0.057,7721.0,135560.0
3120,55141,0.0579999999999999,3348.0,57374.0
3121,56001,0.1369999999999999,4196.0,30660.0
3122,56003,0.188,1719.0,9148.0
3123,56005,0.147,5960.0,40611.0
3124,56007,0.17,1907.0,11246.0
3125,56009,0.132,1483.0,11201.0
3126,56011,0.147,846.0,5766.0
3127,56013,0.185,5433.0,29441.0
3128,56015,0.138,1191.0,8656.0
3129,56017,0.153,498.0,3256.0
3130,56019,0.1119999999999999,714.0,6366.0
3131,56021,0.12,9924.0,82473.0
3132,56023,0.168,2793.0,16640.0
3133,56025,0.132,8607.0,65229.0
3134,56027,0.163,246.0,1508.0
3135,56029,0.141,3156.0,22418.0
3136,56031,0.156,980.0,6300.0
3137,56033,0.131,3186.0,24265.0
3138,56035,0.162,1083.0,6677.0
3139,56037,0.132,4587.0,34805.0
3140,56039,0.152,2927.0,19228.0
3141,56041,0.1369999999999999,2337.0,17118.0
3142,56043,0.15,870.0,5817.0
3143,56045,0.146,707.0,4842.0
